ALIMK.KW,,,,,
"Display: Time and Sales, Filters: Trading Day, # of Days: 60, Days Back: ",,,,,
Timestamp,TICK,Last Trade,Volume,Bid,Ask
2021-04-05 12:42:53.951,DOWN,115,10000.00,115,116
2021-04-05 12:39:57.726,DOWN,115,11148.00,115,116
2021-04-05 12:39:57.726,DOWN,115,500.00,115,116
2021-04-05 12:39:57.726,DOWN,115,25000.00,115,116
2021-04-05 12:39:57.726,DOWN,115,13252.00,115,116
2021-04-05 12:39:57.726,DOWN,115,50000.00,115,116
2021-04-05 12:39:57.726,DOWN,115,100.00,115,116
2021-04-05 12:29:57.263,DOWN,116,5000.00,115,116
2021-04-05 12:29:57.186,DOWN,,100000.00,115,116
2021-04-05 12:29:57.186,DOWN,115,226184.00,115,116
2021-04-05 12:29:57.186,UP,116,250000.00,115,116
2021-04-05 12:29:57.186,DOWN,115,100000.00,115,116
2021-04-05 12:29:50.301,DOWN,115,86748.00,115,116
2021-04-05 12:29:50.301,DOWN,115,140000.00,115,116
2021-04-05 12:29:50.301,DOWN,115,140000.00,115,116
2021-04-05 12:29:50.301,DOWN,115,33252.00,115,116
2021-04-05 12:29:03.350,DOWN,115,21748.00,115,116
2021-04-05 12:29:03.350,DOWN,115,25000.00,115,116
2021-04-05 12:29:03.350,DOWN,115,61643.00,115,116
2021-04-05 12:27:46.934,DOWN,116,15501.00,115,116
2021-04-05 12:27:46.934,DOWN,116,4499.00,115,116
2021-04-05 12:27:34.129,DOWN,116,13501.00,115,116
2021-04-05 12:25:59.445,DOWN,116,32000.00,115,116
2021-04-05 12:25:59.445,DOWN,116,20000.00,115,116
2021-04-05 12:24:30.739,DOWN,116,30000.00,115,116
2021-04-05 12:23:30.491,UP,117,100.00,115,117
2021-04-05 12:23:18.415,UP,116,100000.00,116,117
2021-04-05 12:23:18.415,UP,116,64441.00,116,117
2021-04-05 12:22:43.416,UP,116,10000.00,115,116
2021-04-05 12:22:10.993,UP,116,3150.00,115,116
2021-04-05 12:21:21.392,UP,116,23000.00,115,116
2021-04-05 12:20:04.944,UP,116,49409.00,115,116
2021-04-05 12:20:04.944,UP,116,25591.00,115,116
2021-04-05 12:18:59.204,UP,116,74409.00,115,116
2021-04-05 12:18:59.204,UP,116,7000.00,115,116
2021-04-05 12:18:59.204,UP,116,15000.00,115,116
2021-04-05 12:18:59.204,UP,116,20000.00,115,116
2021-04-05 12:18:59.204,UP,116,50000.00,115,116
2021-04-05 12:18:59.204,UP,116,100000.00,115,116
2021-04-05 12:18:59.204,UP,116,9000.00,115,116
2021-04-05 12:18:59.204,UP,116,50000.00,115,116
2021-04-05 12:18:59.204,UP,116,100000.00,115,116
2021-04-05 12:18:59.204,UP,116,23591.00,115,116
2021-04-05 12:15:44.064,UP,116,50000.00,115,116
2021-04-05 12:11:17.725,UP,116,81000.00,115,116
2021-04-05 12:03:49.846,UP,116,5409.00,115,116
2021-04-05 12:03:49.846,UP,116,44591.00,115,116
2021-04-05 12:03:33.163,UP,116,100000.00,115,116
2021-04-05 11:59:53.623,UP,116,1400.00,115,116
2021-04-05 11:59:03.991,UP,116,40000.00,115,116
2021-04-05 11:57:43.346,UP,116,12366.00,115,116
2021-04-05 11:57:43.346,UP,116,18634.00,115,116
2021-04-05 11:57:03.327,UP,116,10765.00,115,116
2021-04-05 11:56:33.726,UP,116,70601.00,115,116
2021-04-05 11:56:33.726,UP,116,10000.00,115,116
2021-04-05 11:56:33.726,UP,116,50000.00,115,116
2021-04-05 11:56:33.726,UP,116,69399.00,115,116
2021-04-05 11:55:27.397,UP,116,30601.00,115,116
2021-04-05 11:55:27.397,UP,116,30040.00,115,116
2021-04-05 11:55:27.397,UP,116,29359.00,115,116
2021-04-05 11:55:20.972,UP,116,70641.00,115,116
2021-04-05 11:55:20.972,UP,116,10000.00,115,116
