MEZZ.KW,,,,,
"Display: Time and Sales, Filters: Trading Day, # of Days: 60, Days Back: ",,,,,
Timestamp,TICK,Last Trade,Volume,Bid,Ask
2021-04-04 12:24:25.876,DOWN,571,1400.00,571,573
2021-04-04 12:20:10.930,UP,572,1750.00,571,572
2021-04-04 12:18:08.801,DOWN,571,8600.00,571,572
2021-04-04 12:18:08.801,DOWN,571,400.00,571,572
2021-04-04 11:32:37.124,DOWN,572,39355.00,571,572
2021-04-04 11:27:35.026,UP,573,10000.00,572,574
2021-04-04 11:09:26.928,UP,573,1.00,572,573
2021-04-04 11:06:22.121,DOWN,572,645.00,572,573
2021-04-04 11:06:22.121,DOWN,572,355.00,572,573
2021-04-04 11:01:29.291,DOWN,572,9339.00,572,573
2021-04-04 10:59:27.567,UP,573,3000.00,572,573
2021-04-04 10:58:44.914,UP,572,25000.00,572,573
2021-04-04 10:57:54.409,UP,572,3373.00,572,573
2021-04-04 10:57:54.409,UP,572,11933.00,572,573
2021-04-04 10:50:55.152,UP,572,6000.00,571,572
2021-04-04 10:33:13.537,UP,572,7067.00,571,572
2021-04-04 10:32:42.075,UP,572,2000.00,572,573
2021-04-04 10:32:24.930,UP,572,1000.00,572,573
2021-04-04 10:32:24.930,UP,572,2000.00,572,573
2021-04-04 10:32:24.930,UP,572,15000.00,572,573
2021-04-04 10:32:24.930,UP,572,3000.00,572,573
2021-04-04 10:32:24.930,UP,572,15000.00,572,573
2021-04-04 10:32:24.930,UP,572,4933.00,572,573
2021-04-04 10:29:54.503,UP,572,1067.00,571,572
2021-04-04 10:29:54.503,UP,572,3933.00,571,572
2021-04-04 10:28:17.696,UP,572,21067.00,571,572
2021-04-04 10:28:17.696,UP,572,863.00,571,572
2021-04-04 09:12:35.324,UP,572,137.00,570,572
2021-04-04 09:05:19.551,DOWN,570,49.00,570,572
2021-04-04 09:00:49.462,UP,572,2451.00,570,572
2021-04-04 09:00:02.334,UP,572,549.00,572,573
2021-04-04 09:00:01.734,UP,572,1.00,572,573
2021-04-01 12:42:10.351,UP,570,125000.00,569,570
2021-04-01 12:42:08.578,UP,570,5000.00,570,571
2021-04-01 12:39:00.554,UP,570,248.00,569,570
2021-04-01 12:39:00.554,UP,570,1142.00,569,570
2021-04-01 12:30:01.335,UP,,1390.00,569,570
2021-04-01 12:30:01.058,UP,571,1142.00,569,570
2021-04-01 12:29:56.984,UP,570,5710.00,569,570
2021-04-01 12:29:56.984,UP,570,1278.00,569,570
2021-04-01 12:28:58.622,UP,570,1284.00,569,570
2021-04-01 12:25:27.686,UP,570,2580.00,569,570
2021-04-01 12:12:40.668,UP,570,8902.00,568,570
2021-04-01 12:04:25.496,UP,570,1284.00,567,570
2021-04-01 11:39:57.676,UP,570,1284.00,567,570
2021-04-01 11:37:14.587,UP,570,8388.00,569,570
2021-04-01 11:37:14.587,UP,570,476.00,569,570
2021-04-01 11:09:13.635,UP,570,1.00,568,570
2021-04-01 11:07:55.618,DOWN,568,5000.00,568,570
2021-04-01 11:03:18.824,UP,570,1285.00,568,570
2021-04-01 10:51:02.150,UP,570,1285.00,568,570
2021-04-01 10:37:13.735,UP,570,7544.00,568,570
2021-04-01 10:37:13.735,UP,570,4706.00,568,570
2021-04-01 10:36:49.260,UP,570,8857.00,569,570
2021-04-01 10:29:34.801,UP,570,20934.00,569,570
2021-04-01 10:29:34.801,UP,570,2000.00,569,570
2021-04-01 10:29:34.801,UP,570,2066.00,569,570
2021-04-01 10:27:53.198,DOWN,569,2750.00,569,570
2021-04-01 10:26:20.615,DOWN,569,5000.00,568,569
2021-04-01 10:23:07.303,UP,570,3800.00,568,570
2021-04-01 10:22:31.188,DOWN,569,1285.00,568,570
2021-04-01 10:22:17.791,DOWN,569,168715.00,569,570
2021-04-01 10:22:17.791,DOWN,569,600000.00,569,570
2021-04-01 10:22:17.714,DOWN,569,1285.00,569,570
2021-04-01 10:17:09.392,UP,570,599.00,569,570
2021-04-01 10:02:05.716,UP,570,1285.00,565,570
2021-04-01 09:40:00.227,UP,570,423.00,567,570
2021-04-01 09:40:00.227,UP,570,377.00,567,570
2021-04-01 09:39:30.156,UP,570,923.00,567,570
2021-04-01 09:39:30.156,UP,570,4077.00,567,570
2021-04-01 09:37:46.582,UP,570,1285.00,566,570
2021-04-01 09:21:25.056,UP,570,5000.00,565,570
2021-04-01 09:09:07.779,UP,570,1.00,565,570
2021-03-31 12:38:14.976,DOWN,566,247.00,565,566
2021-03-31 12:38:14.976,DOWN,566,13.00,565,566
2021-03-31 12:27:07.758,DOWN,566,250.00,565,566
2021-03-31 12:27:07.679,DOWN,566,260.00,565,566
2021-03-31 12:24:25.861,DOWN,566,3000.00,565,566
2021-03-31 12:24:25.861,DOWN,566,792.00,565,566
2021-03-31 12:24:12.963,DOWN,566,6500.00,566,567
2021-03-31 12:21:22.003,DOWN,566,2000.00,566,567
2021-03-31 12:21:13.669,UP,567,1230.00,566,567
2021-03-31 12:18:38.495,DOWN,566,708.00,566,567
2021-03-31 12:18:12.953,DOWN,567,1188.00,566,567
2021-03-31 11:52:08.276,DOWN,567,1896.00,567,570
2021-03-31 11:50:57.420,DOWN,567,5604.00,566,567
2021-03-31 11:44:24.042,UP,570,1.00,566,570
2021-03-31 11:43:51.120,DOWN,566,1396.00,566,570
2021-03-31 11:43:51.120,DOWN,566,6436.00,566,570
2021-03-31 11:42:11.691,DOWN,566,3500.00,566,570
2021-03-31 11:42:01.487,DOWN,566,2064.00,566,570
2021-03-31 11:41:28.922,DOWN,566,5000.00,565,566
2021-03-31 11:38:48.134,DOWN,566,500.00,565,566
2021-03-31 11:38:44.178,DOWN,566,500.00,566,567
2021-03-31 11:38:44.178,DOWN,566,10000.00,566,567
2021-03-31 11:38:44.178,DOWN,566,10000.00,566,567
2021-03-31 11:38:44.178,DOWN,566,2500.00,566,567
2021-03-31 11:34:57.058,DOWN,567,500.00,566,567
2021-03-31 11:27:11.165,DOWN,567,5500.00,566,570
2021-03-31 11:27:11.165,DOWN,567,1000.00,566,570
2021-03-31 11:25:49.158,UP,570,200.00,567,570
2021-03-31 11:07:34.655,DOWN,568,2000.00,568,570
2021-03-31 10:18:52.063,UP,570,1.00,567,570
2021-03-31 10:04:41.465,DOWN,567,4408.00,567,570
2021-03-31 09:28:17.336,UP,570,1.00,566,570
2021-03-31 09:06:29.378,DOWN,565,45.00,565,570
2021-03-31 09:05:09.556,DOWN,565,4715.00,565,570
2021-03-31 09:04:56.529,DOWN,565,500.00,564,565
2021-03-31 09:04:24.641,DOWN,565,5000.00,564,565
2021-03-31 09:03:45.005,DOWN,565,883.00,564,565
2021-03-31 09:03:45.005,DOWN,565,1000.00,564,565
2021-03-31 09:03:45.005,DOWN,565,400.00,564,565
2021-03-31 09:03:45.005,DOWN,565,2.00,564,565
2021-03-31 09:03:40.709,DOWN,565,19998.00,565,570
2021-03-31 09:03:40.709,DOWN,565,30000.00,565,570
2021-03-30 12:42:47.842,DOWN,567,1111.00,566,567
2021-03-30 12:42:47.842,DOWN,567,23.00,566,567
2021-03-30 12:38:20.438,DOWN,567,125.00,567,569
2021-03-30 12:38:20.438,DOWN,567,667.00,567,569
2021-03-30 12:38:20.438,DOWN,567,125.00,567,569
2021-03-30 12:21:13.182,UP,568,2.00,567,568
2021-03-30 12:21:13.133,DOWN,567,917.00,567,568
2021-03-30 12:21:13.133,UP,570,125.00,567,568
2021-03-30 12:07:42.240,UP,567,402.00,567,569
2021-03-30 12:07:42.240,UP,567,4598.00,567,569
2021-03-30 12:04:19.119,UP,567,402.00,567,569
2021-03-30 12:00:36.198,UP,567,429.00,566,567
2021-03-30 12:00:36.198,UP,567,71.00,566,567
2021-03-30 11:59:20.251,UP,567,500.00,566,567
2021-03-30 11:58:03.915,UP,567,1000.00,566,567
2021-03-30 11:55:17.306,UP,567,434.00,566,567
2021-03-30 11:55:17.306,UP,567,66.00,566,567
2021-03-30 11:54:02.431,UP,567,500.00,566,567
2021-03-30 11:49:28.989,UP,567,500.00,566,567
2021-03-30 11:48:51.279,UP,567,1000.00,566,567
2021-03-30 11:42:38.334,UP,567,1000.00,566,567
2021-03-30 11:37:12.899,DOWN,566,4000.00,566,567
2021-03-30 11:36:32.999,UP,567,500.00,566,567
2021-03-30 11:30:48.476,DOWN,566,1422.00,566,567
2021-03-30 11:30:12.450,DOWN,566,2360.00,565,566
2021-03-30 11:30:08.930,DOWN,566,8140.00,566,569
2021-03-30 11:30:08.930,DOWN,566,1000.00,566,569
2021-03-30 11:30:08.930,DOWN,566,100.00,566,569
2021-03-30 11:30:08.930,DOWN,566,35.00,566,569
2021-03-30 11:30:08.930,DOWN,566,5853.00,566,569
2021-03-30 11:30:08.930,DOWN,567,13000.00,566,569
2021-03-30 11:30:08.851,DOWN,567,1265.00,566,569
2021-03-30 10:35:36.969,DOWN,569,3160.00,567,569
2021-03-30 10:05:29.455,DOWN,569,6009.00,567,569
2021-03-30 09:00:01.737,UP,570,1.00,566,570
2021-03-29 12:40:28.286,UP,570,6070.00,569,570
2021-03-29 12:38:16.487,UP,570,255.00,569,570
2021-03-29 12:38:16.487,UP,570,648.00,569,570
2021-03-29 12:27:35.684,UP,570,7460.00,569,570
2021-03-29 12:27:35.684,UP,570,399.00,569,570
2021-03-29 12:27:35.607,UP,,903.00,569,570
2021-03-29 12:27:35.607,UP,570,648.00,569,570
2021-03-29 12:20:37.483,DOWN,569,3991.00,569,570
2021-03-29 12:07:16.775,DOWN,569,25000.00,568,569
2021-03-29 12:07:03.629,DOWN,569,20000.00,568,569
2021-03-29 12:06:43.339,DOWN,569,5000.00,568,569
2021-03-29 12:06:34.769,DOWN,569,25000.00,569,570
2021-03-29 12:01:07.183,DOWN,569,10000.00,568,570
2021-03-29 12:01:07.183,DOWN,569,5000.00,568,570
2021-03-29 12:01:07.183,DOWN,569,3936.00,568,570
2021-03-29 12:00:44.611,UP,570,1.00,569,570
2021-03-29 12:00:10.037,UP,569,1000.00,569,570
2021-03-29 11:59:30.799,UP,569,2500.00,569,570
2021-03-29 11:59:30.799,UP,569,2564.00,569,570
2021-03-29 11:58:20.500,UP,569,7436.00,568,569
2021-03-29 11:58:11.896,UP,569,2564.00,569,570
2021-03-29 11:58:07.368,UP,569,5000.00,569,570
2021-03-29 11:57:47.650,UP,569,5256.00,568,570
2021-03-29 11:57:09.857,UP,569,2515.00,569,570
2021-03-29 11:57:09.857,UP,569,2229.00,569,570
2021-03-29 11:51:46.101,UP,569,5000.00,568,569
2021-03-29 11:51:46.101,UP,569,2830.00,568,569
2021-03-29 11:49:12.747,UP,569,2170.00,569,570
2021-03-29 11:46:18.205,UP,569,500.00,568,569
2021-03-29 11:45:41.754,UP,569,5000.00,568,570
2021-03-29 11:45:41.754,UP,569,2569.00,568,570
2021-03-29 11:38:03.834,UP,569,3112.00,569,570
2021-03-29 11:38:03.834,UP,569,5573.00,569,570
2021-03-29 11:38:03.834,UP,569,3746.00,569,570
2021-03-29 11:37:39.265,UP,569,5000.00,568,569
2021-03-29 11:35:27.971,UP,569,1.00,568,569
2021-03-29 11:33:52.298,DOWN,568,2898.00,568,569
2021-03-29 11:32:53.170,DOWN,568,5000.00,567,569
2021-03-29 11:31:56.765,UP,569,2453.00,567,569
2021-03-29 11:05:46.099,UP,567,3316.00,566,569
2021-03-29 11:05:46.099,UP,567,9184.00,566,569
2021-03-29 11:05:46.099,UP,567,1788.00,566,569
2021-03-29 11:05:17.791,UP,567,30000.00,566,567
2021-03-29 11:02:28.621,UP,567,10500.00,566,567
2021-03-29 10:47:55.374,DOWN,566,3049.00,566,567
2021-03-29 10:47:51.652,DOWN,567,5000.00,566,567
2021-03-29 10:47:51.652,DOWN,567,2712.00,566,567
2021-03-29 10:31:13.876,DOWN,569,800.00,567,569
2021-03-29 10:20:24.324,DOWN,569,3000.00,567,569
2021-03-29 09:46:32.183,UP,570,208.00,567,570
2021-03-29 09:46:32.183,UP,569,2292.00,567,570
2021-03-29 09:46:01.519,UP,569,2500.00,567,569
2021-03-29 09:43:50.327,UP,569,2500.00,567,569
2021-03-29 09:39:59.466,DOWN,567,2288.00,567,569
2021-03-29 09:38:47.740,DOWN,567,670.00,566,567
2021-03-29 09:38:47.740,DOWN,567,1830.00,566,567
2021-03-29 09:38:11.007,DOWN,567,10000.00,566,567
2021-03-29 09:21:37.152,UP,570,1.00,566,570
2021-03-29 09:16:34.659,DOWN,566,98.00,566,568
2021-03-29 09:16:34.659,DOWN,567,1487.00,566,568
2021-03-29 09:16:34.659,DOWN,567,5000.00,566,568
2021-03-29 09:16:34.659,DOWN,567,1879.00,566,568
2021-03-29 09:16:34.659,DOWN,567,36.00,566,568
2021-03-29 09:14:41.251,UP,568,2500.00,567,568
2021-03-29 09:11:38.426,UP,568,5000.00,567,568
2021-03-29 09:10:49.151,UP,568,30.00,567,568
2021-03-29 09:10:48.318,DOWN,567,9964.00,567,568
2021-03-29 09:10:48.318,DOWN,567,4000.00,567,568
2021-03-29 09:10:48.318,DOWN,567,400.00,567,568
2021-03-29 09:10:48.318,DOWN,567,566.00,567,568
2021-03-29 09:10:48.202,DOWN,567,70.00,567,568
2021-03-29 09:07:42.847,DOWN,568,30.00,567,568
2021-03-29 09:06:12.504,DOWN,568,30.00,567,568
2021-03-29 09:05:53.270,DOWN,568,2800.00,567,568
2021-03-29 09:05:50.146,DOWN,568,97200.00,568,569
2021-03-29 09:05:50.146,DOWN,568,4800.00,568,569
2021-03-29 09:05:50.029,DOWN,568,3000.00,568,569
2021-03-29 09:05:40.091,DOWN,569,30.00,568,569
2021-03-29 09:04:59.702,DOWN,569,30.00,568,569
2021-03-29 09:04:43.350,DOWN,569,548.00,568,569
2021-03-29 09:04:39.332,DOWN,569,5452.00,569,570
2021-03-29 09:04:39.332,DOWN,569,30.00,569,570
2021-03-29 09:04:39.332,DOWN,569,8518.00,569,570
2021-03-29 09:03:59.309,DOWN,569,1482.00,569,570
2021-03-29 09:03:50.885,DOWN,569,10958.00,568,569
2021-03-29 09:03:43.515,DOWN,569,30.00,568,569
2021-03-29 09:03:12.799,DOWN,569,30.00,568,569
2021-03-29 09:02:36.377,DOWN,569,50000.00,568,570
2021-03-29 09:00:50.668,UP,570,12250.00,569,570
2021-03-29 09:00:46.651,UP,570,1750.00,570,574
2021-03-29 09:00:09.661,UP,570,6000.00,570,574
2021-03-28 12:29:02.315,UP,570,20000.00,569,570
2021-03-28 12:28:40.698,UP,570,3250.00,569,570
2021-03-28 12:28:22.181,UP,570,11750.00,570,571
2021-03-28 12:28:13.686,DOWN,569,172.00,569,570
2021-03-28 12:25:00.481,DOWN,570,15000.00,569,571
2021-03-28 12:21:59.697,DOWN,570,10000.00,569,570
2021-03-28 12:03:23.829,UP,571,5267.00,569,571
2021-03-28 12:03:23.829,UP,571,13250.00,569,571
2021-03-28 12:03:23.829,DOWN,570,6250.00,569,571
2021-03-28 12:03:23.829,DOWN,570,25000.00,569,571
2021-03-28 12:03:23.829,DOWN,570,233.00,569,571
2021-03-28 11:37:48.793,DOWN,570,1280.00,569,570
2021-03-28 11:37:48.793,DOWN,570,1220.00,569,570
2021-03-28 11:37:30.217,DOWN,570,4830.00,569,570
2021-03-28 11:36:27.784,DOWN,570,170.00,570,571
2021-03-28 11:35:55.793,DOWN,570,80.00,569,570
2021-03-28 11:34:57.144,DOWN,570,1000.00,569,570
2021-03-28 11:34:57.144,DOWN,570,5000.00,569,570
2021-03-28 11:34:53.017,DOWN,570,25000.00,570,571
2021-03-28 11:32:38.927,DOWN,571,11750.00,570,571
2021-03-28 11:30:33.184,UP,575,361.00,569,575
2021-03-28 11:30:33.184,UP,575,5000.00,569,575
2021-03-28 11:30:33.184,UP,575,24900.00,569,575
2021-03-28 11:30:33.184,UP,575,4481.00,569,575
2021-03-28 11:30:33.184,UP,574,2500.00,569,575
2021-03-28 11:30:33.184,UP,574,2500.00,569,575
2021-03-28 11:30:33.184,UP,574,10000.00,569,575
2021-03-28 11:30:33.184,UP,574,1250.00,569,575
2021-03-28 11:30:33.184,UP,574,5000.00,569,575
2021-03-28 11:30:33.184,UP,574,3000.00,569,575
2021-03-28 11:30:33.184,UP,574,9000.00,569,575
2021-03-28 11:30:33.184,UP,574,3000.00,569,575
2021-03-28 11:30:33.184,UP,574,5000.00,569,575
2021-03-28 11:30:33.184,UP,574,25000.00,569,575
2021-03-28 11:30:33.184,UP,574,5000.00,569,575
2021-03-28 11:30:33.184,UP,573,2500.00,569,575
2021-03-28 11:30:33.184,UP,573,10000.00,569,575
2021-03-28 11:30:33.184,UP,573,5000.00,569,575
2021-03-28 11:30:33.184,UP,573,20000.00,569,575
2021-03-28 11:30:33.184,UP,571,2500.00,569,575
2021-03-28 11:30:33.184,UP,571,10000.00,569,575
2021-03-28 11:30:33.184,UP,570,6250.00,569,575
2021-03-28 11:30:33.184,UP,570,25000.00,569,575
2021-03-28 11:30:33.184,UP,570,1800.00,569,575
2021-03-28 11:26:23.273,UP,569,2949.00,569,570
2021-03-28 11:24:59.963,UP,569,601.00,568,569
2021-03-28 11:24:59.963,UP,569,2500.00,568,569
2021-03-28 11:24:59.963,UP,569,16899.00,568,569
2021-03-28 11:24:49.847,UP,569,1500.00,568,569
2021-03-28 11:23:21.245,UP,569,101.00,568,569
2021-03-28 11:23:21.245,UP,569,1399.00,568,569
2021-03-28 11:22:55.373,UP,569,5000.00,568,569
2021-03-28 11:17:57.800,DOWN,568,1700.00,568,569
2021-03-28 11:14:49.553,UP,569,5000.00,568,569
2021-03-28 11:05:05.481,UP,569,5001.00,568,569
2021-03-28 11:03:12.452,UP,569,15000.00,568,569
2021-03-28 10:57:28.128,DOWN,568,2500.00,568,569
2021-03-28 10:57:24.321,DOWN,568,10000.00,568,569
2021-03-28 10:56:23.516,DOWN,569,25000.00,568,569
2021-03-28 10:55:56.265,DOWN,569,5000.00,568,569
2021-03-28 10:55:56.265,DOWN,569,5000.00,568,569
2021-03-28 10:55:56.265,DOWN,569,5000.00,568,569
2021-03-28 10:55:56.265,DOWN,569,10000.00,568,569
2021-03-28 10:55:56.152,DOWN,569,2600.00,568,569
2021-03-28 10:39:57.546,DOWN,570,7200.00,569,570
2021-03-28 10:39:53.074,DOWN,570,2500.00,570,573
2021-03-28 10:39:53.074,DOWN,570,10000.00,570,573
2021-03-28 10:39:53.074,DOWN,570,300.00,570,573
2021-03-28 10:36:27.797,DOWN,570,49700.00,569,570
2021-03-28 10:35:04.797,DOWN,570,25000.00,569,573
2021-03-28 10:34:16.976,DOWN,570,100000.00,569,573
2021-03-28 10:28:25.172,UP,573,3375.00,570,574
2021-03-28 10:28:25.172,UP,573,10000.00,570,574
2021-03-28 10:19:46.662,DOWN,570,1250.00,569,573
2021-03-28 10:19:46.662,DOWN,570,20000.00,569,573
2021-03-28 10:19:46.662,DOWN,570,5000.00,569,573
2021-03-28 10:19:46.662,DOWN,570,9190.00,569,573
2021-03-28 10:09:06.318,DOWN,570,550.00,569,570
2021-03-28 10:09:06.318,DOWN,570,3993.00,569,570
2021-03-28 10:09:06.318,DOWN,570,3767.00,569,570
2021-03-28 10:09:01.971,DOWN,570,75000.00,570,573
2021-03-28 10:07:44.157,UP,573,3500.00,570,573
2021-03-28 09:57:18.009,DOWN,570,2375.00,570,573
2021-03-28 09:57:14.179,DOWN,570,7900.00,570,573
2021-03-28 09:57:14.179,DOWN,570,1600.00,570,573
2021-03-28 09:03:34.065,UP,574,1.00,568,574
2021-03-28 09:00:08.091,DOWN,570,10100.00,568,570
2021-03-28 09:00:02.039,UP,575,49073.00,568,570
2021-03-28 09:00:02.039,UP,575,33800.00,568,570
2021-03-28 09:00:02.039,UP,575,9989.00,568,570
2021-03-28 09:00:02.039,UP,575,5185.00,568,570
2021-03-28 09:00:02.039,UP,575,78953.00,568,570
2021-03-28 09:00:01.914,UP,575,1047.00,568,570
2021-03-25 12:38:12.523,DOWN,570,5205.00,569,570
2021-03-25 12:38:12.523,DOWN,570,14795.00,569,570
2021-03-25 12:38:12.523,DOWN,570,205.00,569,570
2021-03-25 12:28:33.346,UP,572,1.00,569,572
2021-03-25 12:28:33.340,UP,,20205.00,569,572
2021-03-25 12:28:33.340,UP,,10000.00,569,572
2021-03-25 12:28:33.340,UP,570,205.00,569,572
2021-03-25 12:27:09.945,DOWN,569,1000.00,569,572
2021-03-25 12:26:36.318,DOWN,569,563.00,569,572
2021-03-25 12:26:36.318,DOWN,569,1556.00,569,572
2021-03-25 12:26:36.318,DOWN,570,131.00,569,572
2021-03-25 12:23:15.262,UP,572,1.00,570,572
2021-03-25 12:21:29.645,DOWN,570,9869.00,570,572
2021-03-25 12:21:29.645,DOWN,570,131.00,570,572
2021-03-25 12:19:55.772,DOWN,570,938.00,570,572
2021-03-25 12:19:55.772,DOWN,570,1894.00,570,572
2021-03-25 12:19:55.772,DOWN,570,5168.00,570,572
2021-03-25 12:18:41.380,DOWN,570,3250.00,570,572
2021-03-25 12:17:14.427,DOWN,570,6000.00,570,573
2021-03-25 12:17:14.427,DOWN,570,15582.00,570,573
2021-03-25 12:13:35.560,DOWN,570,5000.00,569,570
2021-03-25 12:11:52.962,DOWN,570,1000.00,569,570
2021-03-25 12:11:23.781,DOWN,570,668.00,569,570
2021-03-25 12:11:23.781,DOWN,570,2750.00,569,570
2021-03-25 12:11:11.067,DOWN,570,2250.00,570,573
2021-03-25 12:10:31.745,UP,571,3000.00,570,573
2021-03-25 12:10:31.745,UP,571,1000.00,570,573
2021-03-25 12:10:09.245,UP,571,9000.00,570,571
2021-03-25 12:10:09.245,UP,571,1000.00,570,571
2021-03-25 11:46:36.711,UP,571,5000.00,569,571
2021-03-25 11:46:24.461,DOWN,569,2245.00,569,571
2021-03-25 11:46:24.461,UP,570,5.00,569,571
2021-03-25 11:34:31.799,UP,570,4500.00,570,571
2021-03-25 11:33:32.783,UP,570,2500.00,570,571
2021-03-25 11:33:32.783,UP,570,3000.00,570,571
2021-03-25 11:33:32.783,UP,570,9995.00,570,571
2021-03-25 11:24:44.200,DOWN,569,199.00,569,570
2021-03-25 11:24:44.200,DOWN,569,2050.00,569,570
2021-03-25 11:17:14.581,UP,570,5.00,569,570
2021-03-25 11:03:14.109,DOWN,569,1750.00,569,571
2021-03-25 11:02:32.745,UP,570,6000.00,569,571
2021-03-25 11:00:36.157,DOWN,569,88.00,569,570
2021-03-25 10:59:51.715,DOWN,569,8412.00,568,569
2021-03-25 10:57:57.418,DOWN,569,1250.00,569,570
2021-03-25 10:57:57.418,DOWN,569,338.00,569,570
2021-03-25 10:38:38.920,DOWN,569,8662.00,568,569
2021-03-25 10:37:27.459,DOWN,569,2000.00,569,570
2021-03-25 10:35:24.601,UP,570,20000.00,569,570
2021-03-25 10:32:43.051,DOWN,569,1338.00,569,571
2021-03-25 10:32:43.051,UP,570,1561.00,569,571
2021-03-25 10:28:13.690,UP,570,5000.00,570,571
2021-03-25 10:28:13.690,UP,570,19724.00,570,571
2021-03-25 10:17:46.757,UP,569,3000.00,568,570
2021-03-25 10:14:34.477,UP,568,2249.00,568,569
2021-03-25 10:04:22.043,UP,568,1051.00,567,568
2021-03-25 10:04:22.043,UP,568,2249.00,567,568
2021-03-25 09:54:36.843,DOWN,567,3000.00,567,568
2021-03-25 09:53:29.956,UP,568,751.00,567,568
2021-03-25 09:48:43.032,DOWN,567,5000.00,567,568
2021-03-25 09:45:47.320,DOWN,567,2958.00,567,568
2021-03-25 09:45:47.320,DOWN,567,1627.00,567,568
2021-03-25 09:45:03.922,DOWN,567,3373.00,567,568
2021-03-25 09:45:03.922,DOWN,567,1627.00,567,568
2021-03-25 09:44:32.829,UP,568,1.00,567,568
2021-03-25 09:44:13.544,UP,568,2000.00,568,569
2021-03-25 09:44:13.544,UP,568,5999.00,568,569
2021-03-25 09:29:56.539,DOWN,567,563.00,567,568
2021-03-25 09:26:33.135,UP,568,2500.00,567,568
2021-03-25 09:22:57.864,UP,568,500.00,567,568
2021-03-25 09:18:19.152,UP,568,1.00,567,568
2021-03-25 09:17:52.860,DOWN,567,2078.00,567,568
2021-03-25 09:17:04.133,DOWN,567,311.00,567,568
2021-03-25 09:07:49.707,DOWN,568,189.00,566,568
2021-03-25 09:07:49.601,DOWN,568,4500.00,566,568
2021-03-25 09:04:01.157,DOWN,569,15000.00,568,569
2021-03-25 09:02:55.200,DOWN,569,922.00,568,569
2021-03-25 09:01:50.172,DOWN,569,4078.00,569,570
2021-03-25 09:01:40.298,DOWN,569,2282.00,568,569
2021-03-25 09:00:53.593,DOWN,569,70640.00,568,569
2021-03-25 09:00:28.084,DOWN,569,7000.00,569,570
